maamar_id,date_occasion_parsha,title,continuation,hanacha_type,url,google_drive_count,google_drive_1,google_drive_2,google_drive_3,google_drive_4,google_drive_5,google_drive_6,google_drive_7,google_drive_8,google_drive_9,google_drive_10
1200,,,,,https://www.mafteiach.app/maamorim/1200,1,https://drive.google.com/open?id=1FTwzm9wfJbVzuvjsWzc2LRhzRefM9ZOv\,,,,,,,,,
1201,,,,,https://www.mafteiach.app/maamorim/1201,1,https://drive.google.com/open?id=1MZUQSzO9EJHdlFQClZWv_RfPtueMleS-\,,,,,,,,,
1202,,,,,https://www.mafteiach.app/maamorim/1202,1,https://drive.google.com/open?id=1yMTEjYmSJyqfRt2D3Lrrra0Kyc0Hwc_3\,,,,,,,,,
1203,,,,,https://www.mafteiach.app/maamorim/1203,1,https://drive.google.com/open?id=1D6rvnMtRlIQa3vHPw6lLrMGiZEQXA75g\,,,,,,,,,
1204,,,,,https://www.mafteiach.app/maamorim/1204,1,https://drive.google.com/open?id=1Z8tj_afzp9ax1Di8FwHkVR0y4YNtGBfA\,,,,,,,,,
1205,,,,,https://www.mafteiach.app/maamorim/1205,1,https://drive.google.com/open?id=1l7pKYcjf9-keK1vaXHi1Z8opzpkqgRsu\,,,,,,,,,
1206,,,,,https://www.mafteiach.app/maamorim/1206,1,https://drive.google.com/open?id=1AzW-qXsblviu7UcYBfBqrgkCQQyTgZ1c\,,,,,,,,,
1207,,,,,https://www.mafteiach.app/maamorim/1207,1,https://drive.google.com/open?id=1OHYy5kKTUQD2Z_SM43jIVY9Ab5Vo2Gtn\,,,,,,,,,
1208,,,,,https://www.mafteiach.app/maamorim/1208,1,https://drive.google.com/open?id=1SDVwix9rhtA-KYLmbuD9DQtShfd_Wv6U\,,,,,,,,,
1209,,,,,https://www.mafteiach.app/maamorim/1209,1,https://drive.google.com/open?id=1x16v5PpORFcTiYu1l0uzhQ77s0QmK5ZW\,,,,,,,,,
1210,,,,,https://www.mafteiach.app/maamorim/1210,1,https://drive.google.com/open?id=1u_0FCUqDYUKSqR4sXcKgkZsf4A2qZnmP\,,,,,,,,,
1211,,,,,https://www.mafteiach.app/maamorim/1211,1,https://drive.google.com/open?id=1RgSI4m6RzaoqhR15L-oD6qhBPrL_zSD2\,,,,,,,,,
1212,,,,,https://www.mafteiach.app/maamorim/1212,1,https://drive.google.com/open?id=1jr9poPt2VjuuREQyr7ZqXFtBFh9gxTl2\,,,,,,,,,
1213,,,,,https://www.mafteiach.app/maamorim/1213,1,https://drive.google.com/open?id=1tv9fPrbPVuJwSB32z0ESWjTJZdZQ_Fy1\,,,,,,,,,
1214,,,,,https://www.mafteiach.app/maamorim/1214,1,https://drive.google.com/open?id=1Ngm6UBtbAz40AZQ-hWMduhtmLWrdljy3\,,,,,,,,,
1215,,,,,https://www.mafteiach.app/maamorim/1215,1,https://drive.google.com/open?id=1x7_bW9GlCy8if5Mwu-PSb6BVrmD1FjWM\,,,,,,,,,
1216,,,,,https://www.mafteiach.app/maamorim/1216,2,https://drive.google.com/open?id=1bliHC4CZwOzgC0kOQksbTqKRqvdlDOtQ\,https://drive.google.com/open?id=1V_i3zla3h3Mx4hQlk-5eQI6aamiEqGZU\,,,,,,,,
1217,,,,,https://www.mafteiach.app/maamorim/1217,1,https://drive.google.com/open?id=13TuJGz5Hz4xPAGbrK2hoXoPleCz_3u4W\,,,,,,,,,
1218,,,,,https://www.mafteiach.app/maamorim/1218,1,https://drive.google.com/open?id=1_aER9NcI7uuZtaYLgA6a68-Ne9jMiVf-\,,,,,,,,,
1219,,,,,https://www.mafteiach.app/maamorim/1219,1,https://drive.google.com/open?id=1wY7OlYyMtPrUo6sOgR6rmRKGoo3xybQF\,,,,,,,,,
1220,,,,,https://www.mafteiach.app/maamorim/1220,1,https://drive.google.com/open?id=1dXm0rFqFovDK5a7vKQ7woEqCmKQLUxrG\,,,,,,,,,
1221,,,,,https://www.mafteiach.app/maamorim/1221,2,https://drive.google.com/open?id=18WeUcx9-TY01y_m9mpIGfOoO-GGGL4JT\,https://drive.google.com/open?id=1c9dvVLTusWhXCohM3ag_VC52_JSzwjEj\,,,,,,,,
1222,,,,,https://www.mafteiach.app/maamorim/1222,2,https://drive.google.com/open?id=1xFd3sIPpiWdA4NYl48X9WYQKXfiyUujd\,https://drive.google.com/file/d/1JjAU6eeSIxzLdRiMIXlKzolQsAaf9phQ/view?usp=sharing\,,,,,,,,
1223,,,,,https://www.mafteiach.app/maamorim/1223,1,https://drive.google.com/open?id=1S1FoeTOl1AP2dZDfCEUtmytWYWwjhK2b\,,,,,,,,,
1224,,,,,https://www.mafteiach.app/maamorim/1224,2,https://drive.google.com/open?id=1L6XT1obgVBJ8viNAruP7AiP7jQLyfdpG\,https://drive.google.com/file/d/1GHhr763rwdnCf14T8uczFhoMU2zVsu74/view?usp=drivesdk\,,,,,,,,
1225,,,,,https://www.mafteiach.app/maamorim/1225,1,https://drive.google.com/file/d/1CSseA2AGUtPjqOHQ855Avj3zawytNTTm/view?usp=sharing\,,,,,,,,,
1226,,,,,https://www.mafteiach.app/maamorim/1226,1,https://drive.google.com/file/d/1xkivxQ_Kdf5bH6MlKRE-Hprd4FPhjFa5/view?usp=sharing\,,,,,,,,,
1227,,,,,https://www.mafteiach.app/maamorim/1227,1,https://drive.google.com/open?id=1qxhdh_j6GIYMLOF1kbZVuhmDXnNg8e45\,,,,,,,,,
1228,,,,,https://www.mafteiach.app/maamorim/1228,1,https://drive.google.com/file/d/1MuxXDk1uHIugib2PjF9fI7oFbRF4_bce/view?usp=sharing\,,,,,,,,,
1229,,,,,https://www.mafteiach.app/maamorim/1229,2,https://drive.google.com/open?id=1E5vKlOh2GEKkJJnaMOrHfBRRs5wERUXZ\,https://drive.google.com/file/d/1mazqYFHFQa0FBBkAPgadb49C_N6N3m6P/view?usp=sharing\,,,,,,,,
1230,,,,,https://www.mafteiach.app/maamorim/1230,1,https://drive.google.com/file/d/187UIxqquqrrDvehbfLKYSNhxUbwyaF4e/view?usp=sharing\,,,,,,,,,
1231,,,,,https://www.mafteiach.app/maamorim/1231,1,https://drive.google.com/file/d/198Uk-z0u4ieTwEE5kydUytGSKJrD7i2S/view?usp=sharing\,,,,,,,,,
1232,,,,,https://www.mafteiach.app/maamorim/1232,1,https://drive.google.com/file/d/1_lpqH0Dy9RMEyX-eGu95hg9FL8DPGD9N/view?usp=sharing\,,,,,,,,,
1233,,,,,https://www.mafteiach.app/maamorim/1233,1,https://drive.google.com/open?id=1gEKYiBskwhzomsPEDn_-abHM59F3Wkji\,,,,,,,,,
1234,,,,,https://www.mafteiach.app/maamorim/1234,1,https://drive.google.com/file/d/1juEbyYfRVgGG9OmeLXDO4e9uS1Ff6x0x/view?usp=sharing\,,,,,,,,,
1235,,,,,https://www.mafteiach.app/maamorim/1235,3,https://drive.google.com/open?id=1-VJF7shixPaMEKAcmhLHB5lX_LxTlY0L\,https://drive.google.com/file/d/1ObF03sCMftkcNCPGptiQYUPKGlX8EbbS/view?usp=sharing\,https://drive.google.com/file/d/118ykJBDbW4Z62ZCwkU2-kv_XaYlSnbt_/view?usp=drive_link\,,,,,,,
1236,,,,,https://www.mafteiach.app/maamorim/1236,1,https://drive.google.com/file/d/1h5czFyxJ_bwUOzbXxxBxTTsu7rfb0Jfk/view?usp=sharing\,,,,,,,,,
1237,,,,,https://www.mafteiach.app/maamorim/1237,1,https://drive.google.com/file/d/1pj9SFYtJGoxUyp_BZMI0Mh1HsRMdATdz/view?usp=sharing\,,,,,,,,,
1238,,,,,https://www.mafteiach.app/maamorim/1238,1,https://drive.google.com/file/d/1xz0VSU0iXVSkFJ4W0MuCYBLEk5BczlIV/view?usp=sharing\,,,,,,,,,
1239,,,,,https://www.mafteiach.app/maamorim/1239,1,https://drive.google.com/file/d/1pFtc2-_vZ-TuZeoPJTbwyQg6d6cCbvpj/view?usp=sharing\,,,,,,,,,
1240,,,,,https://www.mafteiach.app/maamorim/1240,1,https://drive.google.com/file/d/11ZNj9jin-AebNwt1ZuUQBTiWRhbxeHrH/view?usp=sharing\,,,,,,,,,
1241,,,,,https://www.mafteiach.app/maamorim/1241,3,https://drive.google.com/file/d/1HjIZztsNYdxWB6S_h06j1-xHKJEDPVeM/view?usp=sharing\,https://drive.google.com/file/d/1st87_bMX1_j-POzNl-a395zqVg79TDsX/view?usp=sharing\,https://drive.google.com/file/d/1sv46qY40UkAHwDmQaXesTvo-xjSp885J/view?usp=drive_link\,,,,,,,
1242,,,,,https://www.mafteiach.app/maamorim/1242,1,https://drive.google.com/file/d/1r1btoqVvNVAszhVXwmXkVeyCZSDmfUf8/view?usp=sharing\,,,,,,,,,
1243,,,,,https://www.mafteiach.app/maamorim/1243,1,https://drive.google.com/file/d/14SF4v0CxBYhe87-qEXsWHd83QUrU-G99/view?usp=sharing\,,,,,,,,,
1244,,,,,https://www.mafteiach.app/maamorim/1244,1,https://drive.google.com/file/d/1sEVvU1eoB3nVwUTcNgC2-6K8hCwUDyn1/view?usp=sharing\,,,,,,,,,
1245,,,,,https://www.mafteiach.app/maamorim/1245,1,https://drive.google.com/file/d/1O2mGMiSSWwtetCi8zADQW6xC9XIaAwUo/view?usp=sharing\,,,,,,,,,
1246,,,,,https://www.mafteiach.app/maamorim/1246,1,https://drive.google.com/file/d/1Rb_m-xTWxPE5iJWKT5s9xxb7rCoY3lO0/view?usp=sharing\,,,,,,,,,
1247,,,,,https://www.mafteiach.app/maamorim/1247,1,https://drive.google.com/file/d/1HDYQ_CAU2wiRPuZLF6FPgrBQD4pH5V1k/view?usp=sharing\,,,,,,,,,
1248,,,,,https://www.mafteiach.app/maamorim/1248,1,https://drive.google.com/file/d/1V-UiVDGvWcodx5iFaD_Uia1FP-urwoGz/view?usp=sharing\,,,,,,,,,
1249,,,,,https://www.mafteiach.app/maamorim/1249,3,https://drive.google.com/open?id=1YagA8djtKOOESqu283Fr90QBMYB4bIB4\,https://drive.google.com/file/d/13T9cAvETWjMHGyH73RK2NCQiDzKo0R-G/view?usp=sharing\,https://drive.google.com/file/d/1kLIa0AuoquIic5qv2HXwUu62UixrKAZs/view?usp=drive_link\,,,,,,,
1250,,,,,https://www.mafteiach.app/maamorim/1250,1,https://drive.google.com/file/d/1AXhy6KR7k1mBrrElbWv3ne0Z6h-n0mlx/view?usp=sharing\,,,,,,,,,
1251,,,,,https://www.mafteiach.app/maamorim/1251,1,https://drive.google.com/file/d/1MdBSWIRgK3i4A_qd6asuRglpW17XMSPD/view?usp=sharing\,,,,,,,,,
1252,,,,,https://www.mafteiach.app/maamorim/1252,1,https://drive.google.com/file/d/1IIahyBjxYEhf0iLlKdjpHEeXX9anim_S/view?usp=sharing\,,,,,,,,,
1253,,,,,https://www.mafteiach.app/maamorim/1253,1,https://drive.google.com/file/d/1qsBgvWakw-UTg4vMUkcLY5kyAU72kLDb/view?usp=sharing\,,,,,,,,,
1254,,,,,https://www.mafteiach.app/maamorim/1254,1,https://drive.google.com/file/d/1DLCRZ26mIyKDVeg8pAX5AxhUTJiQVIsk/view?usp=sharing\,,,,,,,,,
1255,,,,,https://www.mafteiach.app/maamorim/1255,1,https://drive.google.com/file/d/1GDRUku__EtW6UBSVm4XX1z_rweAOu0ta/view?usp=sharing\,,,,,,,,,
1256,,,,,https://www.mafteiach.app/maamorim/1256,2,https://drive.google.com/file/d/1K-bOjQRR07y8Eu_ynZXtB7YQazCtnRUc/view?usp=sharing\,https://drive.google.com/file/d/1KHyv8_4CmJIksrtruItKPkYTCI8txv-q/view\,,,,,,,,
1257,,,,,https://www.mafteiach.app/maamorim/1257,3,https://drive.google.com/file/d/1qx6Dt_0E_X_Ri6lXFBXVQ2V40IKkQ2gf/view?usp=sharing\,https://drive.google.com/file/d/1KHyv8_4CmJIksrtruItKPkYTCI8txv-q/view\,https://drive.google.com/file/d/1bXM4U1wNj5Nea5fypqMb9Bc3aqW_-uGO/view\,,,,,,,
1258,,,,,https://www.mafteiach.app/maamorim/1258,1,https://drive.google.com/file/d/1PmcKDEy2xjEVkO6HyY7uS9vRHoagrwok/view?usp=sharing\,,,,,,,,,
1259,,,,,https://www.mafteiach.app/maamorim/1259,1,https://drive.google.com/file/d/1womES5FFt12fQW3r4DriE16nd8X4eNa4/view?usp=sharing\,,,,,,,,,
1260,,,,,https://www.mafteiach.app/maamorim/1260,1,https://drive.google.com/file/d/1u9QUEbOpyvJxje2H-VqSmVVn2QhGo8In/view?usp=sharing\,,,,,,,,,
1261,,,,,https://www.mafteiach.app/maamorim/1261,1,https://drive.google.com/file/d/1pYFmT4BCbNvsV5C9ZzsrZVjEidRYqAui/view?usp=sharing\,,,,,,,,,
1262,,,,,https://www.mafteiach.app/maamorim/1262,2,https://drive.google.com/open?id=10A0Kl6Q0up2p53oe-KvyhpVfsFB7EUGG\,https://drive.google.com/file/d/1-VY-mL7BRUcs37b4t3LwKZdnxO09QgKC/view?usp=sharing\,,,,,,,,
1263,,,,,https://www.mafteiach.app/maamorim/1263,3,https://drive.google.com/open?id=1UBKy8EMZPLsFSMPVai1lDczwroy5GCFd\,https://drive.google.com/file/d/14nYaw5Fh1maPg4eVCjbcikRM2s6apt9n/view?usp=sharing\,https://drive.google.com/file/d/0B_UwzYOTIwDTNktHNk1TVllmY1E/view?usp=sharing&amp;resourcekey=0-b9hneP654_YMv4TCNOErlw\,,,,,,,
1264,,,,,https://www.mafteiach.app/maamorim/1264,1,https://drive.google.com/file/d/1lFGlK1hCSSjaaZebXHtVmEyHC_K4uflF/view?usp=sharing\,,,,,,,,,
1265,,,,,https://www.mafteiach.app/maamorim/1265,1,https://drive.google.com/file/d/1x2TDLm3MJmJRb916uI9YdXVCEBuXKx75/view?usp=sharing\,,,,,,,,,
1266,,,,,https://www.mafteiach.app/maamorim/1266,1,https://drive.google.com/file/d/1GvbzPgU7WNyA_bJBi__FfNiqC59sSSQa/view?usp=sharing\,,,,,,,,,
1267,,,,,https://www.mafteiach.app/maamorim/1267,1,https://drive.google.com/file/d/1SDrKUg_QpEca2sDJ-rfOTR73YKU8zChI/view?usp=sharing\,,,,,,,,,
1268,,,,,https://www.mafteiach.app/maamorim/1268,1,https://drive.google.com/file/d/1vjhj-R1sEdeDU8r-TUCeXpqsJ21MpC3i/view?usp=sharing\,,,,,,,,,
1269,,,,,https://www.mafteiach.app/maamorim/1269,1,https://drive.google.com/file/d/12G6fUYvo5zPk9s0k25ZcYB5EK8Sn1mb6/view?usp=sharing\,,,,,,,,,
1270,,,,,https://www.mafteiach.app/maamorim/1270,1,https://drive.google.com/file/d/15Px57XuB_xveS2pKNPOJ0Tap4tv2cQju/view?usp=sharing\,,,,,,,,,
1271,,,,,https://www.mafteiach.app/maamorim/1271,3,https://drive.google.com/open?id=1vBm6fTVpyzGFVSBYFYCz2zi1sfZDwiGf\,https://drive.google.com/file/d/1hF3quiGxqICGJRQFzrL8xdk_vM3ubvMA/view?usp=sharing\,https://drive.google.com/file/d/10BSqR4lIVsPJ4Q0ajpOmXe82qM6XO5XD/view\,,,,,,,
1272,,,,,https://www.mafteiach.app/maamorim/1272,4,https://drive.google.com/open?id=1TOuqvBfPazDVM5GUfXMFCCBEyU8EXzN8\,https://drive.google.com/file/d/1USmjC3PeeB6LSjGqGZR-oc7jzopPpb7m/view?usp=sharing\,https://drive.google.com/file/d/1glWSJpraOeLaRn484_U0A8HSF6OSHGw9/view?usp=sharing\,https://drive.google.com/file/d/1IA9FNEO6vGMSgEZ9WIMUkjcl6Jw6qyOq/view?usp=share_link\,,,,,,
1273,,,,,https://www.mafteiach.app/maamorim/1273,1,https://drive.google.com/file/d/1vqXWWiJ9bKftqtHDTwSbFCAkikKnMQIl/view?usp=sharing\,,,,,,,,,
1274,,,,,https://www.mafteiach.app/maamorim/1274,4,https://drive.google.com/open?id=1h9nLEXYKO9jadLnryzD6lRBRPfrPEIPm\,https://drive.google.com/file/d/12mcKKi1ZZHawOdnnBhZZX8Lzp2g4n2wZ/view?usp=sharing\,https://drive.google.com/file/d/1FA8lP0FIyQ3VfZzqU5H5qL1k7pWzZYHw/view?usp=share_link\,https://drive.google.com/file/d/1-IT1J-KfR6SXm2yDh3SvuL-b3bAld82t/view?usp=drive_link\,,,,,,
1275,,,,,https://www.mafteiach.app/maamorim/1275,1,https://drive.google.com/file/d/1FkTR64QcGEj-zB6Fo7cp0VXwweMULGU6/view?usp=sharing\,,,,,,,,,
1276,,,,,https://www.mafteiach.app/maamorim/1276,1,https://drive.google.com/file/d/1xHfsQX_CkxzrpVbelouURpavNwsnSI42/view?usp=sharing\,,,,,,,,,
1277,,,,,https://www.mafteiach.app/maamorim/1277,1,https://drive.google.com/file/d/1rUg_UnET48Hq5G_DoYZNmgt4l1-DgyY-/view?usp=sharing\,,,,,,,,,
1278,,,,,https://www.mafteiach.app/maamorim/1278,1,https://drive.google.com/file/d/1ZbbGCsH2qaX9U3yqdYq8M4TtQEZyau9L/view?usp=sharing\,,,,,,,,,
1279,,,,,https://www.mafteiach.app/maamorim/1279,1,https://drive.google.com/file/d/1Oam4x8MIupaE1E4fK33gTJ4kSGXhf90i/view?usp=sharing\,,,,,,,,,
1280,,,,,https://www.mafteiach.app/maamorim/1280,1,https://drive.google.com/file/d/1WW0V56lD2WHnzcBOf8MnnYqf0rz6NnTH/view?usp=sharing\,,,,,,,,,
1281,,,,,https://www.mafteiach.app/maamorim/1281,1,https://drive.google.com/file/d/1VPWgy44WgnAOfZpqQAYHFG-XcAZfr9OI/view?usp=sharing\,,,,,,,,,
1282,,,,,https://www.mafteiach.app/maamorim/1282,1,https://drive.google.com/file/d/1a-eFBBzHzzyrSZEad8a4O9GyrwX8CRNR/view?usp=sharing\,,,,,,,,,
1283,,,,,https://www.mafteiach.app/maamorim/1283,1,https://drive.google.com/file/d/1f41UychCL2G7h7IcM2dd8NYNOGZbCx-L/view?usp=sharing\,,,,,,,,,
1284,,,,,https://www.mafteiach.app/maamorim/1284,3,https://drive.google.com/open?id=1tWHlq9mSH3i9op83YUF_PvKLOfTe6QPF\,https://drive.google.com/file/d/178Bpfc5ONQC1fj2j5ISTcee58xAChvyt/view?usp=sharing\,https://drive.google.com/file/d/1sp_V8cSDxGYctR3eQ3vnSmSWUpWLuN9S/view?usp=drive_link\,,,,,,,
1285,,,,,https://www.mafteiach.app/maamorim/1285,1,https://drive.google.com/file/d/1xA3Eh-ATAmn8ixbNNnE3PAjArBl_ql8Z/view?usp=sharing\,,,,,,,,,
1286,,,,,https://www.mafteiach.app/maamorim/1286,1,https://drive.google.com/file/d/1iIWj8n3UV2fdJFgX5Y_hX95hxSueYsG7/view?usp=sharing\,,,,,,,,,
1287,,,,,https://www.mafteiach.app/maamorim/1287,1,https://drive.google.com/file/d/1vyRqsrR4Fkogy-B28AGryiqqjzjwBgd_/view?usp=sharing\,,,,,,,,,
1288,,,,,https://www.mafteiach.app/maamorim/1288,3,https://drive.google.com/file/d/1Y93LH16sjbajRreX7bN-P7-NP2FcVD0U/view?usp=sharing\,https://drive.google.com/file/d/1jQGdjeOjJrD8yyXTs4V6zENDZtZxhpoo/view?usp=sharing\,https://drive.google.com/open?id=1SIxRu0c3xUZoahyehmhD0yYWk54YoeJh\,,,,,,,
1289,,,,,https://www.mafteiach.app/maamorim/1289,1,https://drive.google.com/file/d/1OUPJ_GAflmUVv60Wsbl1KRXFUM6IUcuf/view?usp=sharing\,,,,,,,,,
1290,,,,,https://www.mafteiach.app/maamorim/1290,1,https://drive.google.com/file/d/1d17Ymv7XK5cBML-iLEol7bacxvEpGwyJ/view?usp=sharing\,,,,,,,,,
1291,,,,,https://www.mafteiach.app/maamorim/1291,1,https://drive.google.com/file/d/1CmxMhFE9ny4CcPSqSqdRoU_XJ9s9ZUEU/view?usp=sharing\,,,,,,,,,
1292,,,,,https://www.mafteiach.app/maamorim/1292,1,https://drive.google.com/file/d/11_prgtGHeBlCZmAQdODlkkUi_kcvzIEQ/view?usp=sharing\,,,,,,,,,
1293,,,,,https://www.mafteiach.app/maamorim/1293,1,https://drive.google.com/file/d/1FpApcx6pbOCgZQWfVZxtJk4F5d4YOFjH/view?usp=sharing\,,,,,,,,,
1294,,,,,https://www.mafteiach.app/maamorim/1294,1,https://drive.google.com/file/d/1R33uEh9UTkNDmCTbWZRm7wSg9hB0s9hi/view?usp=sharing\,,,,,,,,,
1295,,,,,https://www.mafteiach.app/maamorim/1295,1,https://drive.google.com/file/d/1tP1G4PdHRaMb1McTeMeEXXGsHRKkyeJw/view?usp=sharing\,,,,,,,,,
1296,,,,,https://www.mafteiach.app/maamorim/1296,1,https://drive.google.com/file/d/1oZ98bo9yL6FQ9McJetLrDQlW312iRA3q/view?usp=sharing\,,,,,,,,,
1297,,,,,https://www.mafteiach.app/maamorim/1297,1,https://drive.google.com/file/d/1IOKWbqePYlX98YOVEkAr5YLiBSPsd103/view?usp=sharing\,,,,,,,,,
1298,,,,,https://www.mafteiach.app/maamorim/1298,2,https://drive.google.com/file/d/1SQSatvkmbWqtl5TI-F3nQOy8e2fOYv04/view?usp=sharing\,https://drive.google.com/open?id=1FxP1gaW7WlnQjPxwYk9eqTmUGdT4FKdz\,,,,,,,,
1299,,,,,https://www.mafteiach.app/maamorim/1299,1,https://drive.google.com/file/d/1vg9rVq3wxZT3QGzxToObU2Ma7wgD24jn/view?usp=sharing\,,,,,,,,,
1300,,,,,https://www.mafteiach.app/maamorim/1300,1,https://drive.google.com/file/d/1Y11INN1_Ba00kXuXgsf9zV1kN7zvjlPB/view?usp=sharing\,,,,,,,,,
1301,,,,,https://www.mafteiach.app/maamorim/1301,1,https://drive.google.com/file/d/1U6wQNv2AS9xSiWzTNScx_69GEmptz9kj/view?usp=sharing\,,,,,,,,,
1302,,,,,https://www.mafteiach.app/maamorim/1302,1,https://drive.google.com/file/d/1N4ssqFsp2-57boE2ihSNnE4AT6HZtk9t/view?usp=sharing\,,,,,,,,,
1303,,,,,https://www.mafteiach.app/maamorim/1303,1,https://drive.google.com/file/d/1yQxIP_rP0J8T8HIEopjbsqHyaIQx1uCx/view?usp=sharing\,,,,,,,,,
1304,,,,,https://www.mafteiach.app/maamorim/1304,1,https://drive.google.com/file/d/1Bd1EhvccUIP70FgP14iZs85DrA6utW4Q/view?usp=sharing\,,,,,,,,,
1305,,,,,https://www.mafteiach.app/maamorim/1305,1,https://drive.google.com/file/d/1m50JO6UpcH8LzLfw9uLvjDyLLDmMyLDY/view?usp=sharing\,,,,,,,,,
1306,,,,,https://www.mafteiach.app/maamorim/1306,1,https://drive.google.com/file/d/19umQ4AxjIKP9Q6X2fKEu7ht5Z20suShI/view?usp=sharing\,,,,,,,,,
1307,,,,,https://www.mafteiach.app/maamorim/1307,1,https://drive.google.com/file/d/1U9D6s9Fo3Ut6Chh6P1-hMjlYZ3uoyCai/view?usp=sharing\,,,,,,,,,
1308,,,,,https://www.mafteiach.app/maamorim/1308,1,https://drive.google.com/file/d/10Kn1GfoC-xyqkh2U8dHZJHsqObGtfh-y/view?usp=sharing\,,,,,,,,,
1309,,,,,https://www.mafteiach.app/maamorim/1309,1,https://drive.google.com/file/d/1BD2FzTgLXS9i7o3faI3bSDwztDN1ioNH/view?usp=sharing\,,,,,,,,,
1310,,,,,https://www.mafteiach.app/maamorim/1310,1,https://drive.google.com/file/d/1oHk9iFLc0vMYrHqDLx4RYtZskvBPHkqH/view?usp=sharing\,,,,,,,,,
1311,,,,,https://www.mafteiach.app/maamorim/1311,1,https://drive.google.com/file/d/1kyofWps_3_By52KhobtIDX42BVo1IyUF/view?usp=sharing\,,,,,,,,,
1312,,,,,https://www.mafteiach.app/maamorim/1312,1,https://drive.google.com/file/d/1UNoMMAsw49rS5YTHPmqbS3KMwaGwyNsA/view?usp=sharing\,,,,,,,,,
1313,,,,,https://www.mafteiach.app/maamorim/1313,1,https://drive.google.com/file/d/1sf-wSvmymn_GArENXOsP9yBTEeepdMBU/view?usp=sharing\,,,,,,,,,
1314,,,,,https://www.mafteiach.app/maamorim/1314,1,https://drive.google.com/file/d/1joGZAHq2JNorrTOrUMqE_kB4huXR-_Fv/view?usp=sharing\,,,,,,,,,
1315,,,,,https://www.mafteiach.app/maamorim/1315,1,https://drive.google.com/file/d/1oCeaF0BMRif6QGIciLgNlBEHDj06JDxa/view?usp=sharing\,,,,,,,,,
1316,,,,,https://www.mafteiach.app/maamorim/1316,1,https://drive.google.com/file/d/1SMQbDE2V_l3icAPlfQK9MigWrHfFfVP7/view?usp=sharing\,,,,,,,,,
1317,,,,,https://www.mafteiach.app/maamorim/1317,1,https://drive.google.com/file/d/1Hi_TsJO6OU0ieisUdCDYnJ24TsaRXBk5/view?usp=sharing\,,,,,,,,,
1318,,,,,https://www.mafteiach.app/maamorim/1318,1,https://drive.google.com/file/d/1A_cYi2bp-VtOJKS2x1AzE5XrWzCtXqLG/view?usp=sharing\,,,,,,,,,
1319,,,,,https://www.mafteiach.app/maamorim/1319,1,https://drive.google.com/file/d/1mh8ARvv2gzQOXdYtWOQ71WdljmX5FMC_/view?usp=sharing\,,,,,,,,,
1320,,,,,https://www.mafteiach.app/maamorim/1320,1,https://drive.google.com/file/d/11OOQxYDKsyaRKLRdDslcYV4qUnpcvv9l/view?usp=sharing\,,,,,,,,,
1321,,,,,https://www.mafteiach.app/maamorim/1321,1,https://drive.google.com/file/d/1HiBPuI_7P59CJrNhH7uPt-vP57FFpeGl/view?usp=sharing\,,,,,,,,,
1322,,,,,https://www.mafteiach.app/maamorim/1322,1,https://drive.google.com/file/d/1hXetLqiW9JQcqlZEL2SCRB0ZfytyUM_f/view?usp=sharing\,,,,,,,,,
1323,,,,,https://www.mafteiach.app/maamorim/1323,1,https://drive.google.com/file/d/1fZEsqpWc51QPuamT9XR3gXZvZj_yoP3E/view?usp=sharing\,,,,,,,,,
1324,,,,,https://www.mafteiach.app/maamorim/1324,1,https://drive.google.com/file/d/1sJJ7b47gCAFm5vhmSkd1oc4YS88GtH9b/view?usp=sharing\,,,,,,,,,
1325,,,,,https://www.mafteiach.app/maamorim/1325,1,https://drive.google.com/file/d/1n76NwKNLPQ9C4R4JWO64y663tvQGSS6U/view?usp=sharing\,,,,,,,,,
1326,,,,,https://www.mafteiach.app/maamorim/1326,1,https://drive.google.com/file/d/1X_-RALyHeBaYMv4SJijgdN8dVkiAnokV/view?usp=sharing\,,,,,,,,,
1327,,,,,https://www.mafteiach.app/maamorim/1327,1,https://drive.google.com/file/d/1uCbodR4BGJD3X4582rXIyJWKzYX1vfMd/view?usp=sharing\,,,,,,,,,
1328,,,,,https://www.mafteiach.app/maamorim/1328,1,https://drive.google.com/file/d/1ggR6qCLwGhiG0TRgqlexNCurZ4lYVdZS/view?usp=sharing\,,,,,,,,,
1329,,,,,https://www.mafteiach.app/maamorim/1329,4,https://drive.google.com/file/d/12ROAk2RFFUyN7JiYhmNXj2fe4qycjTUi/view?usp=sharing\,https://drive.google.com/file/d/1-yieFih84altFuEiWV1-JQPddTljif8H/view?usp=sharing\,https://drive.google.com/file/d/0B_UwzYOTIwDTV1U0Rk5DS1NVUm8/view?usp=sharing&amp;resourcekey=0-l2pnsVb28tgIGbi5f5qO3A\,https://drive.google.com/file/d/0B_UwzYOTIwDTNWNNTTdKTmk4bEU/view?usp=sharing&amp;resourcekey=0-mV4CEWNSmpA-929OjxENFw\,,,,,,
1330,,,,,https://www.mafteiach.app/maamorim/1330,1,https://drive.google.com/file/d/1Wf2_3PRo6gf8ghRhKuS-c6HgUsxuIqJN/view?usp=sharing\,,,,,,,,,
1331,,,,,https://www.mafteiach.app/maamorim/1331,2,https://drive.google.com/file/d/1SxcywBW1DOTf8wUIuv5iJXQlmKvgCd-o/view?usp=sharing\,https://drive.google.com/file/d/1fwgTsU5RBt2f3Zqa97nYfNb7Nm6ozlZA/view?usp=sharing\,,,,,,,,
